25/4	15+16	loop
29758	4762	2/6
29759	X
29760	4762	3/6
29761	4762	4/6
29762	4762	5/6
29763	X
29764	4763	0/5
29765	4763	1/5
29766	4763	2/5
29767	4763	3/5
29768	4763	4/5
29769	4764	0/6
29770	4764	1/6
29771	4764	2/6
29772	4764	3/6
29773	4764	4/6
29774	4764	5/6
29775	X
29776	4765	0/5
29777	4765	1/5
29778	4765	2/5
29779	4765	3/5
29780	4765	4/5
29781	4766	0/6
29782	4766	1/6
29783	4766	2/6
29784	4766	3/6
29785	4766	4/6
29786	4766	5/6
29787	4767	0/6
29788	4767	1/6
29789	X
29790	4767	2/6
29791	X
29792	4767	3/6
29793	4767	4/6
29794	4767	5/6
29795	4768	0/5
29796	4768	1/5
29797	4768	2/5
29798	4768	3/5
29799	4768	4/5
29800	4769	0/6
29801	4769	1/6
29802	4769	2/6
29803	4769	3/6
29804	4769	4/6
29805	4769	5/6
29806	4770	0/6
29807	X
29808	4770	1/6
29809	4770	2/6
29810	4770	3/6
29811	4770	4/6
29812	4770	5/6
29813	4771	0/5
29814	4771	1/5
29815	4771	2/5
29816	X
29817	4771	3/5
29818	4771	4/5
29819	4772	0/6
29820	4772	1/6
29821	4772	2/6
29822	4772	3/6
29823	X
29824	4772	4/6
29825	4772	5/6
29826	4773	0/5
29827	4773	1/5
29828	4773	2/5
29829	4773	3/5
29830	4773	4/5
29831	4774	0/6
29832	4774	1/6
29833	4774	2/6
29834	4774	3/6
29835	4774	4/6
29836	4774	5/6
29837	4775	0/6
29838	4775	1/6
29839	X
29840	4775	2/6
29841	4775	3/6
29842	4775	4/6
29843	X
29844	4775	5/6
29845	4776	0/5
29846	4776	1/5
29847	4776	2/5
29848	4776	3/5
29849	4776	4/5
29850	4777	0/6
29851	4777	1/6
29852	4777	2/6
29853	4777	3/6
29854	4777	4/6
29855	X
29856	4777	5/6
29857	4778	0/6
29858	4778	1/6
29859	4778	2/6
29860	4778	3/6
29861	4778	4/6
29862	4778	5/6
29863	4779	0/5
29864	4779	1/5
29865	4779	2/5
29866	4779	3/5
29867	4779	4/5
29868	4780	0/6
29869	X
29870	4780	1/6
29871	X
29872	4780	2/6
29873	4780	3/6
29874	4780	4/6
29875	4780	5/6
29876	4781	0/5
29877	4781	1/5
29878	4781	2/5
29879	4781	3/5
29880	4781	4/5
29881	4782	0/6
29882	4782	1/6
29883	4782	2/6
29884	4782	3/6
29885	4782	4/6
29886	4782	5/6
29887	X
29888	4783	0/6
29889	4783	1/6
29890	4783	2/6
29891	4783	3/6
29892	4783	4/6
29893	4783	5/6
29894	4784	0/5
29895	4784	1/5
29896	X
29897	4784	2/5
29898	4784	3/5
29899	4784	4/5
29900	4785	0/6
29901	4785	1/6
29902	4785	2/6
29903	X
29904	4785	3/6
29905	4785	4/6
29906	4785	5/6
29907	4786	0/6
29908	4786	1/6
29909	4786	2/6
29910	4786	3/6
29911	4786	4/6
29912	4786	5/6
29913	4787	0/5
29914	4787	1/5
29915	4787	2/5
29916	4787	3/5
29917	4787	4/5
29918	4788	0/6
29919	X
29920	4788	1/6
29921	4788	2/6
29922	4788	3/6
29923	X
29924	4788	4/6
29925	4788	5/6
29926	4789	0/5
29927	4789	1/5
29928	4789	2/5
29929	4789	3/5
29930	4789	4/5
29931	4790	0/6
29932	4790	1/6
29933	4790	2/6
29934	4790	3/6
29935	X
29936	4790	4/6
29937	4790	5/6
29938	4791	0/6
29939	4791	1/6
29940	4791	2/6
29941	4791	3/6
29942	4791	4/6
29943	4791	5/6
29944	4792	0/5
29945	4792	1/5
29946	4792	2/5
29947	4792	3/5
29948	4792	4/5
29949	X
29950	4793	0/6
29951	X
29952	4793	1/6
29953	4793	2/6
29954	4793	3/6
29955	4793	4/6
29956	4793	5/6
29957	4794	0/6
29958	4794	1/6
29959	4794	2/6
29960	4794	3/6
29961	4794	4/6
29962	4794	5/6
29963	4795	0/5
29964	4795	1/5
29965	4795	2/5
29966	4795	3/5
29967	X
29968	4795	4/5
29969	4796	0/6
29970	4796	1/6
29971	4796	2/6
29972	4796	3/6
29973	4796	4/6
29974	4796	5/6
29975	4797	0/5
29976	X
29977	4797	1/5
29978	4797	2/5
29979	4797	3/5
29980	4797	4/5
29981	4798	0/6
29982	4798	1/6
29983	X
29984	4798	2/6
29985	4798	3/6
29986	4798	4/6
29987	4798	5/6
29988	4799	0/6
29989	4799	1/6
29990	4799	2/6
29991	4799	3/6
29992	4799	4/6
29993	4799	5/6
29994	4800	0/5
29995	4800	1/5
29996	4800	2/5
29997	4800	3/5
29998	4800	4/5
29999	X
30000	4801	0/6
30001	4801	1/6
30002	4801	2/6
30003	X
30004	4801	3/6
30005	4801	4/6
30006	4801	5/6
30007	4802	0/6
30008	4802	1/6
30009	4802	2/6
30010	4802	3/6
30011	4802	4/6
30012	4802	5/6
30013	4803	0/5
30014	4803	1/5
30015	X
30016	4803	2/5
30017	4803	3/5
30018	4803	4/5
30019	4804	0/6
30020	4804	1/6
30021	4804	2/6
30022	4804	3/6
30023	4804	4/6
30024	4804	5/6
30025	4805	0/5
30026	4805	1/5
30027	4805	2/5
30028	4805	3/5
30029	X
30030	4805	4/5
30031	X
30032	4806	0/6
30033	4806	1/6
30034	4806	2/6
30035	4806	3/6
30036	4806	4/6
30037	4806	5/6
30038	4807	0/6
30039	4807	1/6
30040	4807	2/6
30041	4807	3/6
30042	4807	4/6
30043	4807	5/6
30044	4808	0/5
30045	4808	1/5
30046	4808	2/5
30047	X
30048	4808	3/5
30049	4808	4/5
30050	4809	0/6
30051	4809	1/6
30052	4809	2/6
30053	4809	3/6
30054	4809	4/6
30055	4809	5/6
30056	X
30057	4810	0/6
30058	4810	1/6
30059	4810	2/6
30060	4810	3/6
30061	4810	4/6
30062	4810	5/6
30063	X
30064	4811	0/5
30065	4811	1/5
30066	4811	2/5
30067	4811	3/5
30068	4811	4/5
30069	4812	0/6
30070	4812	1/6
30071	4812	2/6
30072	4812	3/6
30073	4812	4/6
30074	4812	5/6
30075	4813	0/5
30076	4813	1/5
30077	4813	2/5
30078	4813	3/5
30079	X
30080	4813	4/5
30081	4814	0/6
30082	4814	1/6
30083	X
30084	4814	2/6
30085	4814	3/6
30086	4814	4/6
30087	4814	5/6
30088	4815	0/6
30089	4815	1/6
30090	4815	2/6
30091	4815	3/6
30092	4815	4/6
30093	4815	5/6
30094	4816	0/5
30095	X
30096	4816	1/5
30097	4816	2/5
30098	4816	3/5
30099	4816	4/5
30100	4817	0/6
30101	4817	1/6
30102	4817	2/6
30103	4817	3/6
30104	4817	4/6
30105	4817	5/6
30106	4818	0/6
30107	4818	1/6
30108	4818	2/6
30109	X
30110	4818	3/6
30111	X
30112	4818	4/6
30113	4818	5/6
30114	4819	0/5
30115	4819	1/5
30116	4819	2/5
30117	4819	3/5
30118	4819	4/5
30119	4820	0/6
30120	4820	1/6
30121	4820	2/6
30122	4820	3/6
30123	4820	4/6
30124	4820	5/6
30125	4821	0/5
30126	4821	1/5
30127	X
30128	4821	2/5
30129	4821	3/5
30130	4821	4/5
30131	4822	0/6
30132	4822	1/6
30133	4822	2/6
30134	4822	3/6
30135	4822	4/6
30136	X
30137	4822	5/6
30138	4823	0/6
30139	4823	1/6
30140	4823	2/6
30141	4823	3/6
30142	4823	4/6
30143	X
30144	4823	5/6
30145	4824	0/5
30146	4824	1/5
30147	4824	2/5
30148	4824	3/5
30149	4824	4/5
30150	4825	0/6
30151	4825	1/6
30152	4825	2/6
30153	4825	3/6
30154	4825	4/6
30155	4825	5/6
30156	4826	0/6
30157	4826	1/6
30158	4826	2/6
30159	X
30160	4826	3/6
30161	4826	4/6
30162	4826	5/6
30163	X
30164	4827	0/5
30165	4827	1/5
30166	4827	2/5
30167	4827	3/5
30168	4827	4/5
30169	4828	0/6
30170	4828	1/6
30171	4828	2/6
30172	4828	3/6
30173	4828	4/6
30174	4828	5/6
30175	X
30176	4829	0/5
30177	4829	1/5
30178	4829	2/5
30179	4829	3/5
30180	4829	4/5
30181	4830	0/6
30182	4830	1/6
30183	4830	2/6
30184	4830	3/6
30185	4830	4/6
30186	4830	5/6
30187	4831	0/6
30188	4831	1/6
30189	X
30190	4831	2/6
30191	X
30192	4831	3/6
30193	4831	4/6
30194	4831	5/6
30195	4832	0/5
30196	4832	1/5
30197	4832	2/5
30198	4832	3/5
30199	4832	4/5
30200	4833	0/6
30201	4833	1/6
30202	4833	2/6
30203	4833	3/6
30204	4833	4/6
30205	4833	5/6
30206	4834	0/6
30207	X
30208	4834	1/6
30209	4834	2/6
30210	4834	3/6
30211	4834	4/6
30212	4834	5/6
30213	4835	0/5
30214	4835	1/5
30215	4835	2/5
30216	X
30217	4835	3/5
30218	4835	4/5
30219	4836	0/6
30220	4836	1/6
30221	4836	2/6
30222	4836	3/6
30223	X
30224	4836	4/6
30225	4836	5/6
30226	4837	0/5
30227	4837	1/5
30228	4837	2/5
30229	4837	3/5
30230	4837	4/5
30231	4838	0/6
30232	4838	1/6
30233	4838	2/6
30234	4838	3/6
30235	4838	4/6
30236	4838	5/6
30237	4839	0/6
30238	4839	1/6
30239	X
30240	4839	2/6
30241	4839	3/6
30242	4839	4/6
30243	X
30244	4839	5/6
30245	4840	0/5
30246	4840	1/5
30247	4840	2/5
30248	4840	3/5
30249	4840	4/5
30250	4841	0/6
30251	4841	1/6
30252	4841	2/6
30253	4841	3/6
30254	4841	4/6
30255	X
30256	4841	5/6
30257	4842	0/6
30258	4842	1/6
30259	4842	2/6
30260	4842	3/6
30261	4842	4/6
30262	4842	5/6
30263	4843	0/5
30264	4843	1/5
30265	4843	2/5
30266	4843	3/5
30267	4843	4/5
30268	4844	0/6
30269	X
30270	4844	1/6
30271	X
30272	4844	2/6
30273	4844	3/6
30274	4844	4/6
30275	4844	5/6
30276	4845	0/5
30277	4845	1/5
30278	4845	2/5
30279	4845	3/5
30280	4845	4/5
30281	4846	0/6
30282	4846	1/6
30283	4846	2/6
30284	4846	3/6
30285	4846	4/6
30286	4846	5/6
30287	X
30288	4847	0/6
30289	4847	1/6
30290	4847	2/6
30291	4847	3/6
30292	4847	4/6
30293	4847	5/6
30294	4848	0/5
30295	4848	1/5
30296	X
30297	4848	2/5
30298	4848	3/5
30299	4848	4/5
30300	4849	0/6
30301	4849	1/6
30302	4849	2/6
30303	X
30304	4849	3/6
30305	4849	4/6
30306	4849	5/6
30307	4850	0/6
30308	4850	1/6
30309	4850	2/6
30310	4850	3/6
30311	4850	4/6
30312	4850	5/6
30313	4851	0/5
30314	4851	1/5
30315	4851	2/5
30316	4851	3/5
30317	4851	4/5
30318	4852	0/6
30319	X
30320	4852	1/6
30321	4852	2/6
30322	4852	3/6
30323	X
30324	4852	4/6
30325	4852	5/6
30326	4853	0/5
30327	4853	1/5
30328	4853	2/5
30329	4853	3/5
30330	4853	4/5
30331	4854	0/6
30332	4854	1/6
30333	4854	2/6
30334	4854	3/6
30335	X
30336	4854	4/6
30337	4854	5/6
30338	4855	0/6
30339	4855	1/6
30340	4855	2/6
30341	4855	3/6
30342	4855	4/6
30343	4855	5/6
30344	4856	0/5
30345	4856	1/5
30346	4856	2/5
30347	4856	3/5
30348	4856	4/5
30349	X
30350	4857	0/6
30351	X
30352	4857	1/6
30353	4857	2/6
30354	4857	3/6
30355	4857	4/6
30356	4857	5/6
30357	4858	0/6
30358	4858	1/6
30359	4858	2/6
30360	4858	3/6
30361	4858	4/6
30362	4858	5/6
30363	4859	0/5
30364	4859	1/5
30365	4859	2/5
30366	4859	3/5
30367	X
30368	4859	4/5
30369	4860	0/6
30370	4860	1/6
30371	4860	2/6
30372	4860	3/6
30373	4860	4/6
30374	4860	5/6
30375	4861	0/5
30376	X
30377	4861	1/5
30378	4861	2/5
30379	4861	3/5
30380	4861	4/5
30381	4862	0/6
30382	4862	1/6
30383	X
30384	4862	2/6
30385	4862	3/6
30386	4862	4/6
30387	4862	5/6
30388	4863	0/6
30389	4863	1/6
30390	4863	2/6
30391	4863	3/6
30392	4863	4/6
30393	4863	5/6
30394	4864	0/5
30395	4864	1/5
30396	4864	2/5
30397	4864	3/5
30398	4864	4/5
30399	X
30400	4865	0/6
30401	4865	1/6
30402	4865	2/6
30403	X
30404	4865	3/6
30405	4865	4/6
30406	4865	5/6
30407	4866	0/6
30408	4866	1/6
30409	4866	2/6
30410	4866	3/6
30411	4866	4/6
30412	4866	5/6
30413	4867	0/5
30414	4867	1/5
30415	X
30416	4867	2/5
30417	4867	3/5
30418	4867	4/5
30419	4868	0/6
30420	4868	1/6
30421	4868	2/6
30422	4868	3/6
30423	4868	4/6
30424	4868	5/6
30425	4869	0/5
30426	4869	1/5
30427	4869	2/5
30428	4869	3/5
30429	X
30430	4869	4/5
30431	X
30432	4870	0/6
30433	4870	1/6
30434	4870	2/6
30435	4870	3/6
30436	4870	4/6
30437	4870	5/6
30438	4871	0/6
30439	4871	1/6
30440	4871	2/6
30441	4871	3/6
30442	4871	4/6
30443	4871	5/6
30444	4872	0/5
30445	4872	1/5
30446	4872	2/5
30447	X
30448	4872	3/5
30449	4872	4/5
30450	4873	0/6
30451	4873	1/6
30452	4873	2/6
30453	4873	3/6
30454	4873	4/6
30455	4873	5/6
30456	X
30457	4874	0/6
30458	4874	1/6
30459	4874	2/6
30460	4874	3/6
30461	4874	4/6
30462	4874	5/6
30463	X
30464	4875	0/5
30465	4875	1/5
30466	4875	2/5
30467	4875	3/5
30468	4875	4/5
30469	4876	0/6
30470	4876	1/6
30471	4876	2/6
30472	4876	3/6
30473	4876	4/6
30474	4876	5/6
30475	4877	0/5
30476	4877	1/5
30477	4877	2/5
30478	4877	3/5
30479	X
30480	4877	4/5
30481	4878	0/6
30482	4878	1/6
30483	X
30484	4878	2/6
30485	4878	3/6
30486	4878	4/6
30487	4878	5/6
30488	4879	0/6
30489	4879	1/6
30490	4879	2/6
30491	4879	3/6
30492	4879	4/6
30493	4879	5/6
30494	4880	0/5
30495	X
30496	4880	1/5
30497	4880	2/5
30498	4880	3/5
30499	4880	4/5
30500	4881	0/6
30501	4881	1/6
30502	4881	2/6
30503	4881	3/6
30504	4881	4/6
30505	4881	5/6
30506	4882	0/6
30507	4882	1/6
30508	4882	2/6
30509	X
30510	4882	3/6
30511	X
30512	4882	4/6
30513	4882	5/6
30514	4883	0/5
30515	4883	1/5
30516	4883	2/5
30517	4883	3/5
30518	4883	4/5
30519	4884	0/6
30520	4884	1/6
30521	4884	2/6
30522	4884	3/6
30523	4884	4/6
30524	4884	5/6
30525	4885	0/5
30526	4885	1/5
30527	X
30528	4885	2/5
30529	4885	3/5
30530	4885	4/5
30531	4886	0/6
30532	4886	1/6
30533	4886	2/6
30534	4886	3/6
30535	4886	4/6
30536	X
30537	4886	5/6
30538	4887	0/6
30539	4887	1/6
30540	4887	2/6
30541	4887	3/6
30542	4887	4/6
30543	X
30544	4887	5/6
30545	4888	0/5
30546	4888	1/5
30547	4888	2/5
30548	4888	3/5
30549	4888	4/5
30550	4889	0/6
30551	4889	1/6
30552	4889	2/6
30553	4889	3/6
30554	4889	4/6
30555	4889	5/6
30556	4890	0/6
30557	4890	1/6
30558	4890	2/6
30559	X
30560	4890	3/6
30561	4890	4/6
30562	4890	5/6
30563	X
30564	4891	0/5
30565	4891	1/5
30566	4891	2/5
30567	4891	3/5
30568	4891	4/5
30569	4892	0/6
30570	4892	1/6
30571	4892	2/6
30572	4892	3/6
30573	4892	4/6
30574	4892	5/6
30575	X
30576	4893	0/5
30577	4893	1/5
30578	4893	2/5
30579	4893	3/5
30580	4893	4/5
30581	4894	0/6
30582	4894	1/6
30583	4894	2/6
30584	4894	3/6
30585	4894	4/6
30586	4894	5/6
30587	4895	0/6
30588	4895	1/6
30589	X
30590	4895	2/6
30591	X
30592	4895	3/6
30593	4895	4/6
30594	4895	5/6
30595	4896	0/5
30596	4896	1/5
30597	4896	2/5
30598	4896	3/5
30599	4896	4/5
30600	4897	0/6
30601	4897	1/6
30602	4897	2/6
30603	4897	3/6
30604	4897	4/6
30605	4897	5/6
30606	4898	0/6
30607	X
30608	4898	1/6
30609	4898	2/6
30610	4898	3/6
30611	4898	4/6
30612	4898	5/6
30613	4899	0/5
30614	4899	1/5
30615	4899	2/5
30616	X
30617	4899	3/5
30618	4899	4/5
30619	4900	0/6
30620	4900	1/6
30621	4900	2/6
30622	4900	3/6
30623	X
30624	4900	4/6
30625	4900	5/6
30626	4901	0/5
30627	4901	1/5
30628	4901	2/5
30629	4901	3/5
30630	4901	4/5
30631	4902	0/6
30632	4902	1/6
30633	4902	2/6
30634	4902	3/6
30635	4902	4/6
30636	4902	5/6
30637	4903	0/6
30638	4903	1/6
30639	X
30640	4903	2/6
30641	4903	3/6
30642	4903	4/6
30643	X
30644	4903	5/6
30645	4904	0/5
30646	4904	1/5
30647	4904	2/5
30648	4904	3/5
30649	4904	4/5
30650	4905	0/6
30651	4905	1/6
30652	4905	2/6
30653	4905	3/6
30654	4905	4/6
30655	X
30656	4905	5/6
30657	4906	0/6
30658	4906	1/6
30659	4906	2/6
30660	4906	3/6
30661	4906	4/6
30662	4906	5/6
30663	4907	0/5
30664	4907	1/5
30665	4907	2/5
30666	4907	3/5
30667	4907	4/5
30668	4908	0/6
30669	X
30670	4908	1/6
30671	X
30672	4908	2/6
30673	4908	3/6
30674	4908	4/6
30675	4908	5/6
30676	4909	0/5
30677	4909	1/5
30678	4909	2/5
30679	4909	3/5
30680	4909	4/5
30681	4910	0/6
30682	4910	1/6
30683	4910	2/6
30684	4910	3/6
30685	4910	4/6
30686	4910	5/6
30687	X
30688	4911	0/6
30689	4911	1/6
30690	4911	2/6
30691	4911	3/6
30692	4911	4/6
30693	4911	5/6
30694	4912	0/5
30695	4912	1/5
30696	X
30697	4912	2/5
30698	4912	3/5
30699	4912	4/5
30700	4913	0/6
30701	4913	1/6
30702	4913	2/6
30703	X
30704	4913	3/6
30705	4913	4/6
30706	4913	5/6
30707	4914	0/6
30708	4914	1/6
30709	4914	2/6
30710	4914	3/6
30711	4914	4/6
30712	4914	5/6
30713	4915	0/5
30714	4915	1/5
30715	4915	2/5
30716	4915	3/5
30717	4915	4/5
30718	4916	0/6
30719	X
30720	4916	1/6
30721	4916	2/6
30722	4916	3/6
30723	X
30724	4916	4/6
30725	4916	5/6
30726	4917	0/5
30727	4917	1/5
30728	4917	2/5
30729	4917	3/5
30730	4917	4/5
30731	4918	0/6
30732	4918	1/6
30733	4918	2/6
30734	4918	3/6
30735	X
30736	4918	4/6
30737	4918	5/6
30738	4919	0/6
30739	4919	1/6
30740	4919	2/6
30741	4919	3/6
30742	4919	4/6
30743	4919	5/6
30744	4920	0/5
30745	4920	1/5
30746	4920	2/5
30747	4920	3/5
30748	4920	4/5
30749	X
30750	4921	0/6
30751	X
30752	4921	1/6
30753	4921	2/6
30754	4921	3/6
30755	4921	4/6
30756	4921	5/6
30757	4922	0/6
30758	4922	1/6
30759	4922	2/6
30760	4922	3/6
30761	4922	4/6
30762	4922	5/6
30763	4923	0/5
30764	4923	1/5
30765	4923	2/5
30766	4923	3/5
30767	X
30768	4923	4/5
30769	4924	0/6
30770	4924	1/6
30771	4924	2/6
30772	4924	3/6
30773	4924	4/6
30774	4924	5/6
30775	4925	0/5
30776	X
30777	4925	1/5
30778	4925	2/5
30779	4925	3/5
30780	4925	4/5
30781	4926	0/6
30782	4926	1/6
30783	X
30784	4926	2/6
30785	4926	3/6
30786	4926	4/6
30787	4926	5/6
30788	4927	0/6
30789	4927	1/6
30790	4927	2/6
30791	4927	3/6
30792	4927	4/6
30793	4927	5/6
30794	4928	0/5
30795	4928	1/5
30796	4928	2/5
30797	4928	3/5
30798	4928	4/5
30799	X
30800	4929	0/6
30801	4929	1/6
30802	4929	2/6
30803	X
30804	4929	3/6
30805	4929	4/6
30806	4929	5/6
30807	4930	0/6
30808	4930	1/6
30809	4930	2/6
30810	4930	3/6
30811	4930	4/6
30812	4930	5/6
30813	4931	0/5
30814	4931	1/5
30815	X
30816	4931	2/5
30817	4931	3/5
30818	4931	4/5
30819	4932	0/6
30820	4932	1/6
30821	4932	2/6
30822	4932	3/6
30823	4932	4/6
30824	4932	5/6
30825	4933	0/5
30826	4933	1/5
30827	4933	2/5
30828	4933	3/5
30829	X
30830	4933	4/5
30831	X
30832	4934	0/6
30833	4934	1/6
30834	4934	2/6
30835	4934	3/6
30836	4934	4/6
30837	4934	5/6
30838	4935	0/6
30839	4935	1/6
30840	4935	2/6
30841	4935	3/6
30842	4935	4/6
30843	4935	5/6
30844	4936	0/5
30845	4936	1/5
30846	4936	2/5
30847	X
30848	4936	3/5
30849	4936	4/5
30850	4937	0/6
30851	4937	1/6
30852	4937	2/6
30853	4937	3/6
30854	4937	4/6
30855	4937	5/6
30856	X
30857	4938	0/6
30858	4938	1/6
30859	4938	2/6
30860	4938	3/6
30861	4938	4/6
30862	4938	5/6
30863	X
30864	4939	0/5
30865	4939	1/5
30866	4939	2/5
30867	4939	3/5
30868	4939	4/5
30869	4940	0/6
30870	4940	1/6
30871	4940	2/6
30872	4940	3/6
30873	4940	4/6
30874	4940	5/6
30875	4941	0/5
30876	4941	1/5
30877	4941	2/5
30878	4941	3/5
30879	X
30880	4941	4/5
30881	4942	0/6
30882	4942	1/6
30883	X
30884	4942	2/6
30885	4942	3/6
30886	4942	4/6
30887	4942	5/6
30888	4943	0/6
30889	4943	1/6
30890	4943	2/6
30891	4943	3/6
30892	4943	4/6
30893	4943	5/6
30894	4944	0/5
30895	X
30896	4944	1/5
30897	4944	2/5
30898	4944	3/5
30899	4944	4/5
30900	4945	0/6
30901	4945	1/6
30902	4945	2/6
30903	4945	3/6
30904	4945	4/6
30905	4945	5/6
30906	4946	0/6
30907	4946	1/6
30908	4946	2/6
30909	X
30910	4946	3/6
30911	X
30912	4946	4/6
30913	4946	5/6
30914	4947	0/5
30915	4947	1/5
30916	4947	2/5
30917	4947	3/5
30918	4947	4/5
30919	4948	0/6
30920	4948	1/6
30921	4948	2/6
30922	4948	3/6
30923	4948	4/6
30924	4948	5/6
30925	4949	0/5
30926	4949	1/5
30927	X
30928	4949	2/5
30929	4949	3/5
30930	4949	4/5
30931	4950	0/6
30932	4950	1/6
30933	4950	2/6
30934	4950	3/6
30935	4950	4/6
30936	X
30937	4950	5/6
30938	4951	0/6
30939	4951	1/6
30940	4951	2/6
30941	4951	3/6
30942	4951	4/6
30943	X
30944	4951	5/6
30945	4952	0/5
30946	4952	1/5
30947	4952	2/5
30948	4952	3/5
30949	4952	4/5
30950	4953	0/6
30951	4953	1/6
30952	4953	2/6
30953	4953	3/6
30954	4953	4/6
30955	4953	5/6
30956	4954	0/6
30957	4954	1/6
30958	4954	2/6
30959	X
30960	4954	3/6
30961	4954	4/6
30962	4954	5/6
30963	X
30964	4955	0/5
30965	4955	1/5
30966	4955	2/5
30967	4955	3/5
30968	4955	4/5
30969	4956	0/6
30970	4956	1/6
30971	4956	2/6
30972	4956	3/6
30973	4956	4/6
30974	4956	5/6
30975	X
30976	4957	0/5
30977	4957	1/5
30978	4957	2/5
30979	4957	3/5
30980	4957	4/5
30981	4958	0/6
30982	4958	1/6
30983	4958	2/6
30984	4958	3/6
30985	4958	4/6
30986	4958	5/6
30987	4959	0/6
30988	4959	1/6
30989	X
30990	4959	2/6
30991	X
30992	4959	3/6
30993	4959	4/6
30994	4959	5/6
30995	4960	0/5
30996	4960	1/5
30997	4960	2/5
30998	4960	3/5
30999	4960	4/5
31000	4961	0/6
31001	4961	1/6
31002	4961	2/6
31003	4961	3/6
31004	4961	4/6
31005	4961	5/6
31006	4962	0/6
31007	X
31008	4962	1/6
31009	4962	2/6
31010	4962	3/6
31011	4962	4/6
31012	4962	5/6
31013	4963	0/5
31014	4963	1/5
31015	4963	2/5
31016	X
31017	4963	3/5
31018	4963	4/5
31019	4964	0/6
31020	4964	1/6
31021	4964	2/6
31022	4964	3/6
31023	X
31024	4964	4/6
31025	4964	5/6
31026	4965	0/5
31027	4965	1/5
31028	4965	2/5
31029	4965	3/5
31030	4965	4/5
31031	4966	0/6
31032	4966	1/6
31033	4966	2/6
31034	4966	3/6
31035	4966	4/6
31036	4966	5/6
31037	4967	0/6
31038	4967	1/6
31039	X
31040	4967	2/6
31041	4967	3/6
31042	4967	4/6
31043	X
31044	4967	5/6
31045	4968	0/5
31046	4968	1/5
31047	4968	2/5
31048	4968	3/5
31049	4968	4/5
31050	4969	0/6
31051	4969	1/6
31052	4969	2/6
31053	4969	3/6
31054	4969	4/6
31055	X
31056	4969	5/6
31057	4970	0/6
31058	4970	1/6
31059	4970	2/6
31060	4970	3/6
31061	4970	4/6
31062	4970	5/6
31063	4971	0/5
31064	4971	1/5
31065	4971	2/5
31066	4971	3/5
31067	4971	4/5
31068	4972	0/6
31069	X
31070	4972	1/6
31071	X
31072	4972	2/6
31073	4972	3/6
31074	4972	4/6
31075	4972	5/6
31076	4973	0/5
31077	4973	1/5
31078	4973	2/5
31079	4973	3/5
31080	4973	4/5
31081	4974	0/6
31082	4974	1/6
31083	4974	2/6
31084	4974	3/6
31085	4974	4/6
31086	4974	5/6
31087	X
31088	4975	0/6
31089	4975	1/6
31090	4975	2/6
31091	4975	3/6
31092	4975	4/6
31093	4975	5/6
31094	4976	0/5
31095	4976	1/5
31096	X
31097	4976	2/5
31098	4976	3/5
31099	4976	4/5
31100	4977	0/6
31101	4977	1/6
31102	4977	2/6
31103	X
31104	4977	3/6
31105	4977	4/6
31106	4977	5/6
31107	4978	0/6
31108	4978	1/6
31109	4978	2/6
31110	4978	3/6
31111	4978	4/6
31112	4978	5/6
31113	4979	0/5
31114	4979	1/5
31115	4979	2/5
31116	4979	3/5
31117	4979	4/5
31118	4980	0/6
31119	X
31120	4980	1/6
31121	4980	2/6
31122	4980	3/6
31123	X
31124	4980	4/6
31125	4980	5/6
31126	4981	0/5
31127	4981	1/5
31128	4981	2/5
31129	4981	3/5
31130	4981	4/5
31131	4982	0/6
31132	4982	1/6
31133	4982	2/6
31134	4982	3/6
31135	X
31136	4982	4/6
31137	4982	5/6
31138	4983	0/6
31139	4983	1/6
31140	4983	2/6
31141	4983	3/6
31142	4983	4/6
31143	4983	5/6
31144	4984	0/5
31145	4984	1/5
31146	4984	2/5
31147	4984	3/5
31148	4984	4/5
31149	X
31150	4985	0/6
31151	X
31152	4985	1/6
31153	4985	2/6
31154	4985	3/6
31155	4985	4/6
31156	4985	5/6
31157	4986	0/6
31158	4986	1/6
31159	4986	2/6
31160	4986	3/6
31161	4986	4/6
31162	4986	5/6
31163	4987	0/5
31164	4987	1/5
31165	4987	2/5
31166	4987	3/5
31167	X
31168	4987	4/5
31169	4988	0/6
31170	4988	1/6
31171	4988	2/6
31172	4988	3/6
31173	4988	4/6
31174	4988	5/6
31175	4989	0/5
31176	X
31177	4989	1/5
31178	4989	2/5
31179	4989	3/5
31180	4989	4/5
31181	4990	0/6
31182	4990	1/6
31183	X
31184	4990	2/6
31185	4990	3/6
31186	4990	4/6
31187	4990	5/6
31188	4991	0/6
31189	4991	1/6
31190	4991	2/6
31191	4991	3/6
31192	4991	4/6
31193	4991	5/6
31194	4992	0/5
31195	4992	1/5
31196	4992	2/5
31197	4992	3/5
31198	4992	4/5
31199	X
31200	4993	0/6
31201	4993	1/6
31202	4993	2/6
31203	X
31204	4993	3/6
31205	4993	4/6
31206	4993	5/6
31207	4994	0/6
31208	4994	1/6
31209	4994	2/6
31210	4994	3/6
31211	4994	4/6
31212	4994	5/6
31213	4995	0/5
31214	4995	1/5
31215	X
31216	4995	2/5
31217	4995	3/5
31218	4995	4/5
31219	4996	0/6
31220	4996	1/6
31221	4996	2/6
31222	4996	3/6
31223	4996	4/6
31224	4996	5/6
31225	4997	0/5
31226	4997	1/5
31227	4997	2/5
31228	4997	3/5
31229	X
