25/4	15+16	loop
15332	2454	0/5
15333	2454	1/5
15334	2454	2/5
15335	2454	3/5
15336	2454	4/5
15337	2455	0/6
15338	2455	1/6
15339	2455	2/6
15340	2455	3/6
15341	2455	4/6
15342	2455	5/6
15343	X
15344	2456	0/5
15345	2456	1/5
15346	2456	2/5
15347	2456	3/5
15348	2456	4/5
15349	2457	0/6
15350	2457	1/6
15351	2457	2/6
15352	2457	3/6
15353	2457	4/6
15354	2457	5/6
15355	2458	0/6
15356	2458	1/6
15357	X
15358	2458	2/6
15359	X
15360	2458	3/6
15361	2458	4/6
15362	2458	5/6
15363	2459	0/5
15364	2459	1/5
15365	2459	2/5
15366	2459	3/5
15367	2459	4/5
15368	2460	0/6
15369	2460	1/6
15370	2460	2/6
15371	2460	3/6
15372	2460	4/6
15373	2460	5/6
15374	2461	0/6
15375	X
15376	2461	1/6
15377	2461	2/6
15378	2461	3/6
15379	2461	4/6
15380	2461	5/6
15381	2462	0/5
15382	2462	1/5
15383	2462	2/5
15384	X
15385	2462	3/5
15386	2462	4/5
15387	2463	0/6
15388	2463	1/6
15389	2463	2/6
15390	2463	3/6
15391	X
15392	2463	4/6
15393	2463	5/6
15394	2464	0/5
15395	2464	1/5
15396	2464	2/5
15397	2464	3/5
15398	2464	4/5
15399	2465	0/6
15400	2465	1/6
15401	2465	2/6
15402	2465	3/6
15403	2465	4/6
15404	2465	5/6
15405	2466	0/6
15406	2466	1/6
15407	X
15408	2466	2/6
15409	2466	3/6
15410	2466	4/6
15411	X
15412	2466	5/6
15413	2467	0/5
15414	2467	1/5
15415	2467	2/5
15416	2467	3/5
15417	2467	4/5
15418	2468	0/6
15419	2468	1/6
15420	2468	2/6
15421	2468	3/6
15422	2468	4/6
15423	X
15424	2468	5/6
15425	2469	0/6
15426	2469	1/6
15427	2469	2/6
15428	2469	3/6
15429	2469	4/6
15430	2469	5/6
15431	2470	0/5
15432	2470	1/5
15433	2470	2/5
15434	2470	3/5
15435	2470	4/5
15436	2471	0/6
15437	X
15438	2471	1/6
15439	X
15440	2471	2/6
15441	2471	3/6
15442	2471	4/6
15443	2471	5/6
15444	2472	0/5
15445	2472	1/5
15446	2472	2/5
15447	2472	3/5
15448	2472	4/5
15449	2473	0/6
15450	2473	1/6
15451	2473	2/6
15452	2473	3/6
15453	2473	4/6
15454	2473	5/6
15455	X
15456	2474	0/6
15457	2474	1/6
15458	2474	2/6
15459	2474	3/6
15460	2474	4/6
15461	2474	5/6
15462	2475	0/5
15463	2475	1/5
15464	X
15465	2475	2/5
15466	2475	3/5
15467	2475	4/5
15468	2476	0/6
15469	2476	1/6
15470	2476	2/6
15471	X
15472	2476	3/6
15473	2476	4/6
15474	2476	5/6
15475	2477	0/6
15476	2477	1/6
15477	2477	2/6
15478	2477	3/6
15479	2477	4/6
15480	2477	5/6
15481	2478	0/5
15482	2478	1/5
15483	2478	2/5
15484	2478	3/5
15485	2478	4/5
15486	2479	0/6
15487	X
15488	2479	1/6
15489	2479	2/6
15490	2479	3/6
15491	X
15492	2479	4/6
15493	2479	5/6
15494	2480	0/5
15495	2480	1/5
15496	2480	2/5
15497	2480	3/5
15498	2480	4/5
15499	2481	0/6
15500	2481	1/6
15501	2481	2/6
15502	2481	3/6
15503	X
15504	2481	4/6
15505	2481	5/6
15506	2482	0/6
15507	2482	1/6
15508	2482	2/6
15509	2482	3/6
15510	2482	4/6
15511	2482	5/6
15512	2483	0/5
15513	2483	1/5
15514	2483	2/5
15515	2483	3/5
15516	2483	4/5
15517	X
15518	2484	0/6
15519	X
15520	2484	1/6
15521	2484	2/6
15522	2484	3/6
15523	2484	4/6
15524	2484	5/6
15525	2485	0/6
15526	2485	1/6
15527	2485	2/6
15528	2485	3/6
15529	2485	4/6
15530	2485	5/6
15531	2486	0/5
15532	2486	1/5
15533	2486	2/5
15534	2486	3/5
15535	X
15536	2486	4/5
15537	2487	0/6
15538	2487	1/6
15539	2487	2/6
15540	2487	3/6
15541	2487	4/6
15542	2487	5/6
15543	2488	0/5
15544	X
15545	2488	1/5
15546	2488	2/5
15547	2488	3/5
15548	2488	4/5
15549	2489	0/6
15550	2489	1/6
15551	X
15552	2489	2/6
15553	2489	3/6
15554	2489	4/6
15555	2489	5/6
15556	2490	0/6
15557	2490	1/6
15558	2490	2/6
15559	2490	3/6
15560	2490	4/6
15561	2490	5/6
15562	2491	0/5
15563	2491	1/5
15564	2491	2/5
15565	2491	3/5
15566	2491	4/5
15567	X
15568	2492	0/6
15569	2492	1/6
15570	2492	2/6
15571	X
15572	2492	3/6
15573	2492	4/6
15574	2492	5/6
15575	2493	0/6
15576	2493	1/6
15577	2493	2/6
15578	2493	3/6
15579	2493	4/6
15580	2493	5/6
15581	2494	0/5
15582	2494	1/5
15583	X
15584	2494	2/5
15585	2494	3/5
15586	2494	4/5
15587	2495	0/6
15588	2495	1/6
15589	2495	2/6
15590	2495	3/6
15591	2495	4/6
15592	2495	5/6
15593	2496	0/5
15594	2496	1/5
15595	2496	2/5
15596	2496	3/5
15597	X
15598	2496	4/5
15599	X
15600	2497	0/6
15601	2497	1/6
15602	2497	2/6
15603	2497	3/6
15604	2497	4/6
15605	2497	5/6
15606	2498	0/6
15607	2498	1/6
15608	2498	2/6
15609	2498	3/6
15610	2498	4/6
15611	2498	5/6
15612	2499	0/5
15613	2499	1/5
15614	2499	2/5
15615	X
15616	2499	3/5
15617	2499	4/5
15618	2500	0/6
15619	2500	1/6
15620	2500	2/6
15621	2500	3/6
15622	2500	4/6
15623	2500	5/6
15624	X
15625	2501	0/6
15626	2501	1/6
15627	2501	2/6
15628	2501	3/6
15629	2501	4/6
15630	2501	5/6
15631	X
15632	2502	0/5
15633	2502	1/5
15634	2502	2/5
15635	2502	3/5
15636	2502	4/5
15637	2503	0/6
15638	2503	1/6
15639	2503	2/6
15640	2503	3/6
15641	2503	4/6
15642	2503	5/6
15643	2504	0/5
15644	2504	1/5
15645	2504	2/5
15646	2504	3/5
15647	X
15648	2504	4/5
15649	2505	0/6
15650	2505	1/6
15651	X
15652	2505	2/6
15653	2505	3/6
15654	2505	4/6
15655	2505	5/6
15656	2506	0/6
15657	2506	1/6
15658	2506	2/6
15659	2506	3/6
15660	2506	4/6
15661	2506	5/6
15662	2507	0/5
15663	X
15664	2507	1/5
15665	2507	2/5
15666	2507	3/5
15667	2507	4/5
15668	2508	0/6
15669	2508	1/6
15670	2508	2/6
15671	2508	3/6
15672	2508	4/6
15673	2508	5/6
15674	2509	0/6
15675	2509	1/6
15676	2509	2/6
15677	X
15678	2509	3/6
15679	X
15680	2509	4/6
15681	2509	5/6
15682	2510	0/5
15683	2510	1/5
15684	2510	2/5
15685	2510	3/5
15686	2510	4/5
15687	2511	0/6
15688	2511	1/6
15689	2511	2/6
15690	2511	3/6
15691	2511	4/6
15692	2511	5/6
15693	2512	0/5
15694	2512	1/5
15695	X
15696	2512	2/5
15697	2512	3/5
15698	2512	4/5
15699	2513	0/6
15700	2513	1/6
15701	2513	2/6
15702	2513	3/6
15703	2513	4/6
15704	X
15705	2513	5/6
15706	2514	0/6
15707	2514	1/6
15708	2514	2/6
15709	2514	3/6
15710	2514	4/6
15711	X
15712	2514	5/6
15713	2515	0/5
15714	2515	1/5
15715	2515	2/5
15716	2515	3/5
15717	2515	4/5
15718	2516	0/6
15719	2516	1/6
15720	2516	2/6
15721	2516	3/6
15722	2516	4/6
15723	2516	5/6
15724	2517	0/6
15725	2517	1/6
15726	2517	2/6
15727	X
15728	2517	3/6
15729	2517	4/6
15730	2517	5/6
15731	X
15732	2518	0/5
15733	2518	1/5
15734	2518	2/5
15735	2518	3/5
15736	2518	4/5
15737	2519	0/6
15738	2519	1/6
15739	2519	2/6
15740	2519	3/6
15741	2519	4/6
15742	2519	5/6
15743	X
15744	2520	0/5
15745	2520	1/5
15746	2520	2/5
15747	2520	3/5
15748	2520	4/5
15749	2521	0/6
15750	2521	1/6
15751	2521	2/6
15752	2521	3/6
15753	2521	4/6
15754	2521	5/6
15755	2522	0/6
15756	2522	1/6
15757	X
15758	2522	2/6
15759	X
15760	2522	3/6
15761	2522	4/6
15762	2522	5/6
15763	2523	0/5
15764	2523	1/5
15765	2523	2/5
15766	2523	3/5
15767	2523	4/5
15768	2524	0/6
15769	2524	1/6
15770	2524	2/6
15771	2524	3/6
15772	2524	4/6
15773	2524	5/6
15774	2525	0/6
15775	X
15776	2525	1/6
15777	2525	2/6
15778	2525	3/6
15779	2525	4/6
15780	2525	5/6
15781	2526	0/5
15782	2526	1/5
15783	2526	2/5
15784	X
15785	2526	3/5
15786	2526	4/5
15787	2527	0/6
15788	2527	1/6
15789	2527	2/6
15790	2527	3/6
15791	X
15792	2527	4/6
15793	2527	5/6
15794	2528	0/5
15795	2528	1/5
15796	2528	2/5
15797	2528	3/5
15798	2528	4/5
15799	2529	0/6
15800	2529	1/6
15801	2529	2/6
15802	2529	3/6
15803	2529	4/6
15804	2529	5/6
15805	2530	0/6
15806	2530	1/6
15807	X
15808	2530	2/6
15809	2530	3/6
15810	2530	4/6
15811	X
15812	2530	5/6
15813	2531	0/5
15814	2531	1/5
15815	2531	2/5
15816	2531	3/5
15817	2531	4/5
15818	2532	0/6
15819	2532	1/6
15820	2532	2/6
15821	2532	3/6
15822	2532	4/6
15823	X
15824	2532	5/6
15825	2533	0/6
15826	2533	1/6
15827	2533	2/6
15828	2533	3/6
15829	2533	4/6
15830	2533	5/6
15831	2534	0/5
15832	2534	1/5
15833	2534	2/5
15834	2534	3/5
15835	2534	4/5
15836	2535	0/6
15837	X
15838	2535	1/6
15839	X
15840	2535	2/6
15841	2535	3/6
15842	2535	4/6
15843	2535	5/6
15844	2536	0/5
15845	2536	1/5
15846	2536	2/5
15847	2536	3/5
15848	2536	4/5
15849	2537	0/6
15850	2537	1/6
15851	2537	2/6
15852	2537	3/6
15853	2537	4/6
15854	2537	5/6
15855	X
15856	2538	0/6
15857	2538	1/6
15858	2538	2/6
15859	2538	3/6
15860	2538	4/6
15861	2538	5/6
15862	2539	0/5
15863	2539	1/5
15864	X
15865	2539	2/5
15866	2539	3/5
15867	2539	4/5
15868	2540	0/6
15869	2540	1/6
15870	2540	2/6
15871	X
15872	2540	3/6
15873	2540	4/6
15874	2540	5/6
15875	2541	0/6
15876	2541	1/6
15877	2541	2/6
15878	2541	3/6
15879	2541	4/6
15880	2541	5/6
15881	2542	0/5
15882	2542	1/5
15883	2542	2/5
15884	2542	3/5
15885	2542	4/5
15886	2543	0/6
15887	X
15888	2543	1/6
15889	2543	2/6
15890	2543	3/6
15891	X
15892	2543	4/6
15893	2543	5/6
15894	2544	0/5
15895	2544	1/5
15896	2544	2/5
15897	2544	3/5
15898	2544	4/5
15899	2545	0/6
15900	2545	1/6
15901	2545	2/6
15902	2545	3/6
15903	X
15904	2545	4/6
15905	2545	5/6
15906	2546	0/6
15907	2546	1/6
15908	2546	2/6
15909	2546	3/6
15910	2546	4/6
15911	2546	5/6
15912	2547	0/5
15913	2547	1/5
15914	2547	2/5
15915	2547	3/5
15916	2547	4/5
15917	X
15918	2548	0/6
15919	X
15920	2548	1/6
15921	2548	2/6
15922	2548	3/6
15923	2548	4/6
15924	2548	5/6
15925	2549	0/6
15926	2549	1/6
15927	2549	2/6
15928	2549	3/6
15929	2549	4/6
15930	2549	5/6
15931	2550	0/5
15932	2550	1/5
15933	2550	2/5
15934	2550	3/5
15935	X
15936	2550	4/5
15937	2551	0/6
15938	2551	1/6
15939	2551	2/6
15940	2551	3/6
15941	2551	4/6
15942	2551	5/6
15943	2552	0/5
15944	X
15945	2552	1/5
15946	2552	2/5
15947	2552	3/5
15948	2552	4/5
15949	2553	0/6
15950	2553	1/6
15951	X
15952	2553	2/6
15953	2553	3/6
15954	2553	4/6
15955	2553	5/6
15956	2554	0/6
15957	2554	1/6
15958	2554	2/6
15959	2554	3/6
15960	2554	4/6
15961	2554	5/6
15962	2555	0/5
15963	2555	1/5
15964	2555	2/5
15965	2555	3/5
15966	2555	4/5
15967	X
15968	2556	0/6
15969	2556	1/6
15970	2556	2/6
15971	X
15972	2556	3/6
15973	2556	4/6
15974	2556	5/6
15975	2557	0/6
15976	2557	1/6
15977	2557	2/6
15978	2557	3/6
15979	2557	4/6
15980	2557	5/6
15981	2558	0/5
15982	2558	1/5
15983	X
15984	2558	2/5
15985	2558	3/5
15986	2558	4/5
15987	2559	0/6
15988	2559	1/6
15989	2559	2/6
15990	2559	3/6
15991	2559	4/6
15992	2559	5/6
15993	2560	0/5
15994	2560	1/5
15995	2560	2/5
15996	2560	3/5
15997	X
15998	2560	4/5
15999	X
16000	2561	0/6
16001	2561	1/6
16002	2561	2/6
16003	2561	3/6
16004	2561	4/6
16005	2561	5/6
16006	2562	0/6
16007	2562	1/6
16008	2562	2/6
16009	2562	3/6
16010	2562	4/6
16011	2562	5/6
16012	2563	0/5
16013	2563	1/5
16014	2563	2/5
16015	X
16016	2563	3/5
16017	2563	4/5
16018	2564	0/6
16019	2564	1/6
16020	2564	2/6
16021	2564	3/6
16022	2564	4/6
16023	2564	5/6
16024	X
16025	2565	0/6
16026	2565	1/6
16027	2565	2/6
16028	2565	3/6
16029	2565	4/6
16030	2565	5/6
16031	X
16032	2566	0/5
16033	2566	1/5
16034	2566	2/5
16035	2566	3/5
16036	2566	4/5
16037	2567	0/6
16038	2567	1/6
16039	2567	2/6
16040	2567	3/6
16041	2567	4/6
16042	2567	5/6
16043	2568	0/5
16044	2568	1/5
16045	2568	2/5
16046	2568	3/5
16047	X
16048	2568	4/5
16049	2569	0/6
16050	2569	1/6
16051	X
16052	2569	2/6
16053	2569	3/6
16054	2569	4/6
16055	2569	5/6
16056	2570	0/6
16057	2570	1/6
16058	2570	2/6
16059	2570	3/6
16060	2570	4/6
16061	2570	5/6
16062	2571	0/5
16063	X
16064	2571	1/5
16065	2571	2/5
16066	2571	3/5
16067	2571	4/5
16068	2572	0/6
16069	2572	1/6
16070	2572	2/6
16071	2572	3/6
16072	2572	4/6
16073	2572	5/6
16074	2573	0/6
16075	2573	1/6
16076	2573	2/6
16077	X
16078	2573	3/6
16079	X
16080	2573	4/6
16081	2573	5/6
16082	2574	0/5
16083	2574	1/5
16084	2574	2/5
16085	2574	3/5
16086	2574	4/5
16087	2575	0/6
16088	2575	1/6
16089	2575	2/6
16090	2575	3/6
16091	2575	4/6
16092	2575	5/6
16093	2576	0/5
16094	2576	1/5
16095	X
16096	2576	2/5
16097	2576	3/5
16098	2576	4/5
16099	2577	0/6
16100	2577	1/6
16101	2577	2/6
16102	2577	3/6
16103	2577	4/6
16104	X
16105	2577	5/6
16106	2578	0/6
16107	2578	1/6
16108	2578	2/6
16109	2578	3/6
16110	2578	4/6
16111	X
16112	2578	5/6
16113	2579	0/5
16114	2579	1/5
16115	2579	2/5
16116	2579	3/5
16117	2579	4/5
16118	2580	0/6
16119	2580	1/6
16120	2580	2/6
16121	2580	3/6
16122	2580	4/6
16123	2580	5/6
16124	2581	0/6
16125	2581	1/6
16126	2581	2/6
16127	X
16128	2581	3/6
16129	2581	4/6
16130	2581	5/6
16131	X
16132	2582	0/5
16133	2582	1/5
16134	2582	2/5
16135	2582	3/5
16136	2582	4/5
16137	2583	0/6
16138	2583	1/6
16139	2583	2/6
16140	2583	3/6
16141	2583	4/6
16142	2583	5/6
16143	X
16144	2584	0/5
16145	2584	1/5
16146	2584	2/5
16147	2584	3/5
16148	2584	4/5
16149	2585	0/6
16150	2585	1/6
16151	2585	2/6
16152	2585	3/6
16153	2585	4/6
16154	2585	5/6
16155	2586	0/6
16156	2586	1/6
16157	X
16158	2586	2/6
16159	X
16160	2586	3/6
16161	2586	4/6
16162	2586	5/6
16163	2587	0/5
16164	2587	1/5
16165	2587	2/5
16166	2587	3/5
16167	2587	4/5
16168	2588	0/6
16169	2588	1/6
16170	2588	2/6
16171	2588	3/6
16172	2588	4/6
16173	2588	5/6
16174	2589	0/6
16175	X
16176	2589	1/6
16177	2589	2/6
16178	2589	3/6
16179	2589	4/6
16180	2589	5/6
16181	2590	0/5
16182	2590	1/5
16183	2590	2/5
16184	X
16185	2590	3/5
16186	2590	4/5
16187	2591	0/6
16188	2591	1/6
16189	2591	2/6
16190	2591	3/6
16191	X
16192	2591	4/6
16193	2591	5/6
16194	2592	0/5
16195	2592	1/5
16196	2592	2/5
16197	2592	3/5
16198	2592	4/5
16199	2593	0/6
16200	2593	1/6
16201	2593	2/6
16202	2593	3/6
16203	2593	4/6
16204	2593	5/6
16205	2594	0/6
16206	2594	1/6
16207	X
16208	2594	2/6
16209	2594	3/6
16210	2594	4/6
16211	X
16212	2594	5/6
16213	2595	0/5
16214	2595	1/5
16215	2595	2/5
16216	2595	3/5
16217	2595	4/5
16218	2596	0/6
16219	2596	1/6
16220	2596	2/6
16221	2596	3/6
16222	2596	4/6
16223	X
16224	2596	5/6
16225	2597	0/6
16226	2597	1/6
16227	2597	2/6
16228	2597	3/6
16229	2597	4/6
16230	2597	5/6
16231	2598	0/5
16232	2598	1/5
16233	2598	2/5
16234	2598	3/5
16235	2598	4/5
16236	2599	0/6
16237	X
16238	2599	1/6
16239	X
16240	2599	2/6
16241	2599	3/6
16242	2599	4/6
16243	2599	5/6
16244	2600	0/5
16245	2600	1/5
16246	2600	2/5
16247	2600	3/5
16248	2600	4/5
16249	2601	0/6
16250	2601	1/6
16251	2601	2/6
16252	2601	3/6
16253	2601	4/6
16254	2601	5/6
16255	X
16256	2602	0/6
16257	2602	1/6
16258	2602	2/6
16259	2602	3/6
16260	2602	4/6
16261	2602	5/6
16262	2603	0/5
16263	2603	1/5
16264	X
16265	2603	2/5
16266	2603	3/5
16267	2603	4/5
16268	2604	0/6
16269	2604	1/6
16270	2604	2/6
16271	X
16272	2604	3/6
16273	2604	4/6
16274	2604	5/6
16275	2605	0/6
16276	2605	1/6
16277	2605	2/6
16278	2605	3/6
16279	2605	4/6
16280	2605	5/6
16281	2606	0/5
16282	2606	1/5
16283	2606	2/5
16284	2606	3/5
16285	2606	4/5
16286	2607	0/6
16287	X
16288	2607	1/6
16289	2607	2/6
16290	2607	3/6
16291	X
16292	2607	4/6
16293	2607	5/6
16294	2608	0/5
16295	2608	1/5
16296	2608	2/5
16297	2608	3/5
16298	2608	4/5
16299	2609	0/6
16300	2609	1/6
16301	2609	2/6
16302	2609	3/6
16303	X
16304	2609	4/6
16305	2609	5/6
16306	2610	0/6
16307	2610	1/6
16308	2610	2/6
16309	2610	3/6
16310	2610	4/6
16311	2610	5/6
16312	2611	0/5
16313	2611	1/5
16314	2611	2/5
16315	2611	3/5
16316	2611	4/5
16317	X
16318	2612	0/6
16319	X
16320	2612	1/6
16321	2612	2/6
16322	2612	3/6
16323	2612	4/6
16324	2612	5/6
16325	2613	0/6
16326	2613	1/6
16327	2613	2/6
16328	2613	3/6
16329	2613	4/6
16330	2613	5/6
16331	2614	0/5
16332	2614	1/5
16333	2614	2/5
16334	2614	3/5
16335	X
16336	2614	4/5
16337	2615	0/6
16338	2615	1/6
16339	2615	2/6
16340	2615	3/6
16341	2615	4/6
16342	2615	5/6
16343	2616	0/5
16344	X
16345	2616	1/5
16346	2616	2/5
16347	2616	3/5
16348	2616	4/5
16349	2617	0/6
16350	2617	1/6
16351	X
16352	2617	2/6
16353	2617	3/6
16354	2617	4/6
16355	2617	5/6
16356	2618	0/6
16357	2618	1/6
16358	2618	2/6
16359	2618	3/6
16360	2618	4/6
16361	2618	5/6
16362	2619	0/5
16363	2619	1/5
16364	2619	2/5
16365	2619	3/5
16366	2619	4/5
16367	X
16368	2620	0/6
16369	2620	1/6
16370	2620	2/6
16371	X
16372	2620	3/6
16373	2620	4/6
16374	2620	5/6
16375	2621	0/6
16376	2621	1/6
16377	2621	2/6
16378	2621	3/6
16379	2621	4/6
16380	2621	5/6
16381	2622	0/5
16382	2622	1/5
16383	X
16384	2622	2/5
16385	2622	3/5
16386	2622	4/5
16387	2623	0/6
16388	2623	1/6
16389	2623	2/6
16390	2623	3/6
16391	2623	4/6
16392	2623	5/6
16393	2624	0/5
16394	2624	1/5
16395	2624	2/5
16396	2624	3/5
16397	X
16398	2624	4/5
16399	X
16400	2625	0/6
16401	2625	1/6
16402	2625	2/6
16403	2625	3/6
16404	2625	4/6
16405	2625	5/6
16406	2626	0/6
16407	2626	1/6
16408	2626	2/6
16409	2626	3/6
16410	2626	4/6
16411	2626	5/6
16412	2627	0/5
16413	2627	1/5
16414	2627	2/5
16415	X
16416	2627	3/5
16417	2627	4/5
16418	2628	0/6
16419	2628	1/6
16420	2628	2/6
16421	2628	3/6
16422	2628	4/6
16423	2628	5/6
16424	X
16425	2629	0/6
16426	2629	1/6
16427	2629	2/6
16428	2629	3/6
16429	2629	4/6
16430	2629	5/6
16431	X
16432	2630	0/5
16433	2630	1/5
16434	2630	2/5
16435	2630	3/5
16436	2630	4/5
16437	2631	0/6
16438	2631	1/6
16439	2631	2/6
16440	2631	3/6
16441	2631	4/6
16442	2631	5/6
16443	2632	0/5
16444	2632	1/5
16445	2632	2/5
16446	2632	3/5
16447	X
16448	2632	4/5
16449	2633	0/6
16450	2633	1/6
16451	X
16452	2633	2/6
16453	2633	3/6
16454	2633	4/6
16455	2633	5/6
16456	2634	0/6
16457	2634	1/6
16458	2634	2/6
16459	2634	3/6
16460	2634	4/6
16461	2634	5/6
16462	2635	0/5
16463	X
16464	2635	1/5
16465	2635	2/5
16466	2635	3/5
16467	2635	4/5
16468	2636	0/6
16469	2636	1/6
16470	2636	2/6
16471	2636	3/6
16472	2636	4/6
16473	2636	5/6
16474	2637	0/6
16475	2637	1/6
16476	2637	2/6
16477	X
16478	2637	3/6
16479	X
16480	2637	4/6
16481	2637	5/6
16482	2638	0/5
16483	2638	1/5
16484	2638	2/5
16485	2638	3/5
16486	2638	4/5
16487	2639	0/6
16488	2639	1/6
16489	2639	2/6
16490	2639	3/6
16491	2639	4/6
16492	2639	5/6
16493	2640	0/5
16494	2640	1/5
16495	X
16496	2640	2/5
16497	2640	3/5
16498	2640	4/5
16499	2641	0/6
16500	2641	1/6
16501	2641	2/6
16502	2641	3/6
16503	2641	4/6
16504	X
16505	2641	5/6
16506	2642	0/6
16507	2642	1/6
16508	2642	2/6
16509	2642	3/6
16510	2642	4/6
16511	X
16512	2642	5/6
16513	2643	0/5
16514	2643	1/5
16515	2643	2/5
16516	2643	3/5
16517	2643	4/5
16518	2644	0/6
16519	2644	1/6
16520	2644	2/6
16521	2644	3/6
16522	2644	4/6
16523	2644	5/6
16524	2645	0/6
16525	2645	1/6
16526	2645	2/6
16527	X
16528	2645	3/6
16529	2645	4/6
16530	2645	5/6
16531	X
16532	2646	0/5
16533	2646	1/5
16534	2646	2/5
16535	2646	3/5
16536	2646	4/5
16537	2647	0/6
16538	2647	1/6
16539	2647	2/6
16540	2647	3/6
16541	2647	4/6
16542	2647	5/6
16543	X
16544	2648	0/5
16545	2648	1/5
16546	2648	2/5
16547	2648	3/5
16548	2648	4/5
16549	2649	0/6
16550	2649	1/6
16551	2649	2/6
16552	2649	3/6
16553	2649	4/6
16554	2649	5/6
16555	2650	0/6
16556	2650	1/6
16557	X
16558	2650	2/6
16559	X
16560	2650	3/6
16561	2650	4/6
16562	2650	5/6
16563	2651	0/5
16564	2651	1/5
16565	2651	2/5
16566	2651	3/5
16567	2651	4/5
16568	2652	0/6
16569	2652	1/6
16570	2652	2/6
16571	2652	3/6
16572	2652	4/6
16573	2652	5/6
16574	2653	0/6
16575	X
16576	2653	1/6
16577	2653	2/6
16578	2653	3/6
16579	2653	4/6
16580	2653	5/6
16581	2654	0/5
16582	2654	1/5
16583	2654	2/5
16584	X
16585	2654	3/5
16586	2654	4/5
16587	2655	0/6
16588	2655	1/6
16589	2655	2/6
16590	2655	3/6
16591	X
16592	2655	4/6
16593	2655	5/6
16594	2656	0/5
16595	2656	1/5
16596	2656	2/5
16597	2656	3/5
16598	2656	4/5
16599	2657	0/6
16600	2657	1/6
16601	2657	2/6
16602	2657	3/6
16603	2657	4/6
16604	2657	5/6
16605	2658	0/6
16606	2658	1/6
16607	X
16608	2658	2/6
16609	2658	3/6
16610	2658	4/6
16611	X
16612	2658	5/6
16613	2659	0/5
16614	2659	1/5
16615	2659	2/5
16616	2659	3/5
16617	2659	4/5
16618	2660	0/6
16619	2660	1/6
16620	2660	2/6
16621	2660	3/6
16622	2660	4/6
16623	X
16624	2660	5/6
16625	2661	0/6
16626	2661	1/6
16627	2661	2/6
16628	2661	3/6
16629	2661	4/6
16630	2661	5/6
16631	2662	0/5
16632	2662	1/5
16633	2662	2/5
16634	2662	3/5
16635	2662	4/5
16636	2663	0/6
16637	X
16638	2663	1/6
16639	X
16640	2663	2/6
16641	2663	3/6
16642	2663	4/6
16643	2663	5/6
16644	2664	0/5
16645	2664	1/5
16646	2664	2/5
16647	2664	3/5
16648	2664	4/5
16649	2665	0/6
16650	2665	1/6
16651	2665	2/6
16652	2665	3/6
16653	2665	4/6
16654	2665	5/6
16655	X
16656	2666	0/6
16657	2666	1/6
16658	2666	2/6
16659	2666	3/6
16660	2666	4/6
16661	2666	5/6
16662	2667	0/5
16663	2667	1/5
16664	X
16665	2667	2/5
16666	2667	3/5
16667	2667	4/5
16668	2668	0/6
16669	2668	1/6
16670	2668	2/6
16671	X
16672	2668	3/6
16673	2668	4/6
16674	2668	5/6
16675	2669	0/6
16676	2669	1/6
16677	2669	2/6
16678	2669	3/6
16679	2669	4/6
16680	2669	5/6
16681	2670	0/5
16682	2670	1/5
16683	2670	2/5
16684	2670	3/5
16685	2670	4/5
16686	2671	0/6
16687	X
16688	2671	1/6
16689	2671	2/6
16690	2671	3/6
16691	X
16692	2671	4/6
16693	2671	5/6
16694	2672	0/5
16695	2672	1/5
16696	2672	2/5
16697	2672	3/5
16698	2672	4/5
16699	2673	0/6
16700	2673	1/6
16701	2673	2/6
16702	2673	3/6
16703	X
16704	2673	4/6
16705	2673	5/6
16706	2674	0/6
16707	2674	1/6
16708	2674	2/6
16709	2674	3/6
16710	2674	4/6
16711	2674	5/6
16712	2675	0/5
16713	2675	1/5
16714	2675	2/5
16715	2675	3/5
16716	2675	4/5
16717	X
16718	2676	0/6
16719	X
16720	2676	1/6
16721	2676	2/6
16722	2676	3/6
16723	2676	4/6
16724	2676	5/6
16725	2677	0/6
16726	2677	1/6
16727	2677	2/6
16728	2677	3/6
16729	2677	4/6
16730	2677	5/6
16731	2678	0/5
16732	2678	1/5
16733	2678	2/5
16734	2678	3/5
16735	X
16736	2678	4/5
16737	2679	0/6
16738	2679	1/6
16739	2679	2/6
16740	2679	3/6
16741	2679	4/6
16742	2679	5/6
16743	2680	0/5
16744	X
16745	2680	1/5
16746	2680	2/5
16747	2680	3/5
16748	2680	4/5
16749	2681	0/6
16750	2681	1/6
16751	X
16752	2681	2/6
16753	2681	3/6
16754	2681	4/6
16755	2681	5/6
16756	2682	0/6
16757	2682	1/6
16758	2682	2/6
16759	2682	3/6
16760	2682	4/6
16761	2682	5/6
16762	2683	0/5
16763	2683	1/5
16764	2683	2/5
16765	2683	3/5
16766	2683	4/5
16767	X
16768	2684	0/6
16769	2684	1/6
16770	2684	2/6
16771	X
16772	2684	3/6
16773	2684	4/6
16774	2684	5/6
16775	2685	0/6
16776	2685	1/6
16777	2685	2/6
16778	2685	3/6
16779	2685	4/6
16780	2685	5/6
16781	2686	0/5
16782	2686	1/5
16783	X
16784	2686	2/5
16785	2686	3/5
16786	2686	4/5
16787	2687	0/6
16788	2687	1/6
16789	2687	2/6
16790	2687	3/6
16791	2687	4/6
16792	2687	5/6
16793	2688	0/5
16794	2688	1/5
16795	2688	2/5
16796	2688	3/5
16797	X
16798	2688	4/5
16799	X
16800	2689	0/6
16801	2689	1/6
16802	2689	2/6
16803	2689	3/6
