3003/400	7+8	(Soul	Blade)
5193	692	4/7
5194	692	5/7
5195	692	6/7
5196	693	0/6
5197	693	1/6
5198	693	2/6
5199	X
5200	693	3/6
5201	693	4/6
5202	693	5/6
5203	694	0/7
5204	694	1/7
5205	694	2/7
5206	694	3/7
5207	X
5208	694	4/7
5209	694	5/7
5210	694	6/7
5211	695	0/6
5212	695	1/6
5213	695	2/6
5214	695	3/6
5215	X
5216	695	4/6
5217	695	5/6
5218	696	0/7
5219	696	1/7
5220	696	2/7
5221	696	3/7
5222	696	4/7
5223	X
5224	696	5/7
5225	696	6/7
5226	697	0/6
5227	697	1/6
5228	697	2/6
5229	697	3/6
5230	697	4/6
5231	X
5232	697	5/6
5233	698	0/7
5234	698	1/7
5235	698	2/7
5236	698	3/7
5237	698	4/7
5238	698	5/7
5239	X
5240	698	6/7
5241	699	0/6
5242	699	1/6
5243	699	2/6
5244	699	3/6
5245	699	4/6
5246	699	5/6
5247	X
5248	700	0/7
5249	700	1/7
5250	700	2/7
5251	700	3/7
5252	700	4/7
5253	700	5/7
5254	700	6/7
5255	X
5256	701	0/6
5257	701	1/6
5258	701	2/6
5259	701	3/6
5260	701	4/6
5261	701	5/6
5262	702	0/7
5263	X
5264	702	1/7
5265	702	2/7
5266	702	3/7
5267	702	4/7
5268	702	5/7
5269	702	6/7
5270	703	0/6
5271	X
5272	703	1/6
5273	703	2/6
5274	703	3/6
5275	703	4/6
5276	703	5/6
5277	704	0/7
5278	704	1/7
5279	X
5280	704	2/7
5281	704	3/7
5282	704	4/7
5283	704	5/7
5284	704	6/7
5285	705	0/7
5286	705	1/7
5287	X
5288	705	2/7
5289	705	3/7
5290	705	4/7
5291	705	5/7
5292	705	6/7
5293	706	0/7
5294	706	1/7
5295	X
5296	706	2/7
5297	706	3/7
5298	706	4/7
5299	706	5/7
5300	706	6/7
5301	707	0/6
5302	707	1/6
5303	X
5304	707	2/6
5305	707	3/6
5306	707	4/6
5307	707	5/6
5308	708	0/7
5309	708	1/7
5310	708	2/7
5311	X
5312	708	3/7
5313	708	4/7
5314	708	5/7
5315	708	6/7
5316	709	0/6
5317	709	1/6
5318	709	2/6
5319	X
5320	709	3/6
5321	709	4/6
5322	709	5/6
5323	710	0/7
5324	710	1/7
5325	710	2/7
5326	710	3/7
5327	X
5328	710	4/7
5329	710	5/7
5330	710	6/7
5331	711	0/6
5332	711	1/6
5333	711	2/6
5334	711	3/6
5335	X
5336	711	4/6
5337	711	5/6
5338	712	0/7
5339	712	1/7
5340	712	2/7
5341	712	3/7
5342	712	4/7
5343	X
5344	712	5/7
5345	712	6/7
5346	713	0/6
5347	713	1/6
5348	713	2/6
5349	713	3/6
5350	713	4/6
5351	X
5352	713	5/6
5353	714	0/7
5354	714	1/7
5355	714	2/7
5356	714	3/7
5357	714	4/7
5358	714	5/7
5359	X
5360	714	6/7
5361	715	0/6
5362	715	1/6
5363	715	2/6
5364	715	3/6
5365	715	4/6
5366	715	5/6
5367	X
5368	716	0/7
5369	716	1/7
5370	716	2/7
5371	716	3/7
5372	716	4/7
5373	716	5/7
5374	716	6/7
5375	X
5376	717	0/6
5377	717	1/6
5378	717	2/6
5379	717	3/6
5380	717	4/6
5381	717	5/6
5382	718	0/7
5383	X
5384	718	1/7
5385	718	2/7
5386	718	3/7
5387	718	4/7
5388	718	5/7
5389	718	6/7
5390	719	0/6
5391	X
5392	719	1/6
5393	719	2/6
5394	719	3/6
5395	719	4/6
5396	719	5/6
5397	720	0/7
5398	720	1/7
5399	X
5400	720	2/7
5401	720	3/7
5402	720	4/7
5403	720	5/7
5404	720	6/7
5405	721	0/7
5406	721	1/7
5407	X
5408	721	2/7
5409	721	3/7
5410	721	4/7
5411	721	5/7
5412	721	6/7
5413	722	0/7
5414	722	1/7
5415	X
5416	722	2/7
5417	722	3/7
5418	722	4/7
5419	722	5/7
5420	722	6/7
5421	723	0/6
5422	723	1/6
5423	X
5424	723	2/6
5425	723	3/6
5426	723	4/6
5427	723	5/6
5428	724	0/7
5429	724	1/7
5430	724	2/7
5431	X
5432	724	3/7
5433	724	4/7
5434	724	5/7
5435	724	6/7
5436	725	0/6
5437	725	1/6
5438	725	2/6
5439	X
5440	725	3/6
5441	725	4/6
5442	725	5/6
5443	726	0/7
5444	726	1/7
5445	726	2/7
5446	726	3/7
5447	X
5448	726	4/7
5449	726	5/7
5450	726	6/7
5451	727	0/6
5452	727	1/6
5453	727	2/6
5454	727	3/6
5455	X
5456	727	4/6
5457	727	5/6
5458	728	0/7
5459	728	1/7
5460	728	2/7
5461	728	3/7
5462	728	4/7
5463	X
5464	728	5/7
5465	728	6/7
5466	729	0/6
5467	729	1/6
5468	729	2/6
5469	729	3/6
5470	729	4/6
5471	X
5472	729	5/6
5473	730	0/7
5474	730	1/7
5475	730	2/7
5476	730	3/7
5477	730	4/7
5478	730	5/7
5479	X
5480	730	6/7
5481	731	0/6
5482	731	1/6
5483	731	2/6
5484	731	3/6
5485	731	4/6
5486	731	5/6
5487	X
5488	732	0/7
5489	732	1/7
5490	732	2/7
5491	732	3/7
5492	732	4/7
5493	732	5/7
5494	732	6/7
5495	X
5496	733	0/6
5497	733	1/6
5498	733	2/6
5499	733	3/6
5500	733	4/6
5501	733	5/6
5502	734	0/7
5503	X
5504	734	1/7
5505	734	2/7
5506	734	3/7
5507	734	4/7
5508	734	5/7
5509	734	6/7
5510	735	0/6
5511	X
5512	735	1/6
5513	735	2/6
5514	735	3/6
5515	735	4/6
5516	735	5/6
5517	736	0/7
5518	736	1/7
5519	X
5520	736	2/7
5521	736	3/7
5522	736	4/7
5523	736	5/7
5524	736	6/7
5525	737	0/7
5526	737	1/7
5527	X
5528	737	2/7
5529	737	3/7
5530	737	4/7
5531	737	5/7
5532	737	6/7
5533	738	0/7
5534	738	1/7
5535	X
5536	738	2/7
5537	738	3/7
5538	738	4/7
5539	738	5/7
5540	738	6/7
5541	739	0/6
5542	739	1/6
5543	X
5544	739	2/6
5545	739	3/6
5546	739	4/6
5547	739	5/6
5548	740	0/7
5549	740	1/7
5550	740	2/7
5551	X
5552	740	3/7
5553	740	4/7
5554	740	5/7
5555	740	6/7
5556	741	0/6
5557	741	1/6
5558	741	2/6
5559	X
5560	741	3/6
5561	741	4/6
5562	741	5/6
5563	742	0/7
5564	742	1/7
5565	742	2/7
5566	742	3/7
5567	X
5568	742	4/7
5569	742	5/7
5570	742	6/7
5571	743	0/6
5572	743	1/6
5573	743	2/6
5574	743	3/6
5575	X
5576	743	4/6
5577	743	5/6
5578	744	0/7
5579	744	1/7
5580	744	2/7
5581	744	3/7
5582	744	4/7
5583	X
5584	744	5/7
5585	744	6/7
5586	745	0/6
5587	745	1/6
5588	745	2/6
5589	745	3/6
5590	745	4/6
5591	X
5592	745	5/6
5593	746	0/7
5594	746	1/7
5595	746	2/7
5596	746	3/7
5597	746	4/7
5598	746	5/7
5599	X
5600	746	6/7
5601	747	0/6
5602	747	1/6
5603	747	2/6
5604	747	3/6
5605	747	4/6
5606	747	5/6
5607	X
5608	748	0/7
5609	748	1/7
5610	748	2/7
5611	748	3/7
5612	748	4/7
5613	748	5/7
5614	748	6/7
5615	X
5616	749	0/6
5617	749	1/6
5618	749	2/6
5619	749	3/6
5620	749	4/6
5621	749	5/6
5622	750	0/7
5623	X
5624	750	1/7
5625	750	2/7
5626	750	3/7
5627	750	4/7
5628	750	5/7
5629	750	6/7
5630	751	0/6
5631	X
5632	751	1/6
5633	751	2/6
5634	751	3/6
5635	751	4/6
5636	751	5/6
5637	752	0/7
5638	752	1/7
5639	X
5640	752	2/7
5641	752	3/7
5642	752	4/7
5643	752	5/7
5644	752	6/7
5645	753	0/7
5646	753	1/7
5647	X
5648	753	2/7
5649	753	3/7
5650	753	4/7
5651	753	5/7
5652	753	6/7
5653	754	0/7
5654	754	1/7
5655	X
5656	754	2/7
5657	754	3/7
5658	754	4/7
5659	754	5/7
5660	754	6/7
5661	755	0/6
5662	755	1/6
5663	X
5664	755	2/6
5665	755	3/6
5666	755	4/6
5667	755	5/6
5668	756	0/7
5669	756	1/7
5670	756	2/7
5671	X
5672	756	3/7
5673	756	4/7
5674	756	5/7
5675	756	6/7
5676	757	0/6
5677	757	1/6
5678	757	2/6
5679	X
5680	757	3/6
5681	757	4/6
5682	757	5/6
5683	758	0/7
5684	758	1/7
5685	758	2/7
5686	758	3/7
5687	X
5688	758	4/7
5689	758	5/7
5690	758	6/7
5691	759	0/6
5692	759	1/6
5693	759	2/6
5694	759	3/6
5695	X
5696	759	4/6
5697	759	5/6
5698	760	0/7
5699	760	1/7
5700	760	2/7
5701	760	3/7
5702	760	4/7
5703	X
5704	760	5/7
5705	760	6/7
5706	761	0/6
5707	761	1/6
5708	761	2/6
5709	761	3/6
5710	761	4/6
5711	X
5712	761	5/6
5713	762	0/7
5714	762	1/7
5715	762	2/7
5716	762	3/7
5717	762	4/7
5718	762	5/7
5719	X
5720	762	6/7
5721	763	0/6
5722	763	1/6
5723	763	2/6
5724	763	3/6
5725	763	4/6
5726	763	5/6
5727	X
5728	764	0/7
5729	764	1/7
5730	764	2/7
5731	764	3/7
5732	764	4/7
5733	764	5/7
5734	764	6/7
5735	X
5736	765	0/6
5737	765	1/6
5738	765	2/6
5739	765	3/6
5740	765	4/6
5741	765	5/6
5742	766	0/7
5743	X
5744	766	1/7
5745	766	2/7
5746	766	3/7
5747	766	4/7
5748	766	5/7
5749	766	6/7
5750	767	0/6
5751	X
5752	767	1/6
5753	767	2/6
5754	767	3/6
5755	767	4/6
5756	767	5/6
5757	768	0/7
5758	768	1/7
5759	X
5760	768	2/7
5761	768	3/7
5762	768	4/7
5763	768	5/7
5764	768	6/7
5765	769	0/7
5766	769	1/7
5767	X
5768	769	2/7
5769	769	3/7
5770	769	4/7
5771	769	5/7
5772	769	6/7
5773	770	0/7
5774	770	1/7
5775	X
5776	770	2/7
5777	770	3/7
5778	770	4/7
5779	770	5/7
5780	770	6/7
5781	771	0/6
5782	771	1/6
5783	X
5784	771	2/6
5785	771	3/6
5786	771	4/6
5787	771	5/6
5788	772	0/7
5789	772	1/7
5790	772	2/7
5791	X
5792	772	3/7
5793	772	4/7
5794	772	5/7
5795	772	6/7
5796	773	0/6
5797	773	1/6
5798	773	2/6
5799	X
5800	773	3/6
5801	773	4/6
5802	773	5/6
5803	774	0/7
5804	774	1/7
5805	774	2/7
5806	774	3/7
5807	X
5808	774	4/7
5809	774	5/7
5810	774	6/7
5811	775	0/6
5812	775	1/6
5813	775	2/6
5814	775	3/6
5815	X
5816	775	4/6
5817	775	5/6
5818	776	0/7
5819	776	1/7
5820	776	2/7
5821	776	3/7
5822	776	4/7
5823	X
5824	776	5/7
5825	776	6/7
5826	777	0/6
5827	777	1/6
5828	777	2/6
5829	777	3/6
5830	777	4/6
5831	X
5832	777	5/6
5833	778	0/7
5834	778	1/7
5835	778	2/7
5836	778	3/7
5837	778	4/7
5838	778	5/7
5839	X
5840	778	6/7
5841	779	0/6
5842	779	1/6
5843	779	2/6
5844	779	3/6
5845	779	4/6
5846	779	5/6
5847	X
5848	780	0/7
5849	780	1/7
5850	780	2/7
5851	780	3/7
5852	780	4/7
5853	780	5/7
5854	780	6/7
5855	X
5856	781	0/6
5857	781	1/6
5858	781	2/6
5859	781	3/6
5860	781	4/6
5861	781	5/6
5862	782	0/7
5863	X
5864	782	1/7
5865	782	2/7
5866	782	3/7
5867	782	4/7
5868	782	5/7
5869	782	6/7
5870	783	0/6
5871	X
5872	783	1/6
5873	783	2/6
5874	783	3/6
5875	783	4/6
5876	783	5/6
5877	784	0/7
5878	784	1/7
5879	X
5880	784	2/7
5881	784	3/7
5882	784	4/7
5883	784	5/7
5884	784	6/7
5885	785	0/7
5886	785	1/7
5887	X
5888	785	2/7
5889	785	3/7
5890	785	4/7
5891	785	5/7
5892	785	6/7
5893	786	0/7
5894	786	1/7
5895	X
5896	786	2/7
5897	786	3/7
5898	786	4/7
5899	786	5/7
5900	786	6/7
5901	787	0/6
5902	787	1/6
5903	X
5904	787	2/6
5905	787	3/6
5906	787	4/6
5907	787	5/6
5908	788	0/7
5909	788	1/7
5910	788	2/7
5911	X
5912	788	3/7
5913	788	4/7
5914	788	5/7
5915	788	6/7
5916	789	0/6
5917	789	1/6
5918	789	2/6
5919	X
5920	789	3/6
5921	789	4/6
5922	789	5/6
5923	790	0/7
5924	790	1/7
5925	790	2/7
5926	790	3/7
5927	X
5928	790	4/7
5929	790	5/7
5930	790	6/7
5931	791	0/6
5932	791	1/6
5933	791	2/6
5934	791	3/6
5935	X
5936	791	4/6
5937	791	5/6
5938	792	0/7
5939	792	1/7
5940	792	2/7
5941	792	3/7
5942	792	4/7
5943	X
5944	792	5/7
5945	792	6/7
5946	793	0/6
5947	793	1/6
5948	793	2/6
5949	793	3/6
5950	793	4/6
5951	X
5952	793	5/6
5953	794	0/7
5954	794	1/7
5955	794	2/7
5956	794	3/7
5957	794	4/7
5958	794	5/7
5959	X
5960	794	6/7
5961	795	0/6
5962	795	1/6
5963	795	2/6
5964	795	3/6
5965	795	4/6
5966	795	5/6
5967	X
5968	796	0/7
5969	796	1/7
5970	796	2/7
5971	796	3/7
5972	796	4/7
5973	796	5/7
5974	796	6/7
5975	X
5976	797	0/6
5977	797	1/6
5978	797	2/6
5979	797	3/6
5980	797	4/6
5981	797	5/6
5982	798	0/7
5983	X
5984	798	1/7
5985	798	2/7
5986	798	3/7
5987	798	4/7
5988	798	5/7
5989	798	6/7
5990	799	0/6
5991	X
5992	799	1/6
5993	799	2/6
5994	799	3/6
5995	799	4/6
5996	799	5/6
5997	800	0/8
5998	800	1/8
5999	X
6000	800	2/8
6001	800	3/8
6002	800	4/8
6003	800	5/8
6004	800	6/8
6005	800	7/8
6006	801	0/7
6007	X
6008	801	1/7
6009	801	2/7
6010	801	3/7
6011	801	4/7
6012	801	5/7
6013	801	6/7
6014	802	0/7
6015	X
6016	802	1/7
6017	802	2/7
6018	802	3/7
6019	802	4/7
6020	802	5/7
6021	802	6/7
6022	803	0/6
6023	X
6024	803	1/6
6025	803	2/6
6026	803	3/6
6027	803	4/6
6028	803	5/6
6029	804	0/7
6030	804	1/7
6031	X
6032	804	2/7
6033	804	3/7
6034	804	4/7
6035	804	5/7
6036	804	6/7
6037	805	0/6
6038	805	1/6
6039	X
6040	805	2/6
6041	805	3/6
6042	805	4/6
6043	805	5/6
6044	806	0/7
6045	806	1/7
6046	806	2/7
6047	X
6048	806	3/7
6049	806	4/7
6050	806	5/7
6051	806	6/7
6052	807	0/6
6053	807	1/6
6054	807	2/6
6055	X
6056	807	3/6
6057	807	4/6
6058	807	5/6
6059	808	0/7
6060	808	1/7
6061	808	2/7
6062	808	3/7
6063	X
6064	808	4/7
6065	808	5/7
6066	808	6/7
6067	809	0/6
6068	809	1/6
6069	809	2/6
6070	809	3/6
6071	X
6072	809	4/6
6073	809	5/6
6074	810	0/7
6075	810	1/7
6076	810	2/7
6077	810	3/7
6078	810	4/7
6079	X
6080	810	5/7
6081	810	6/7
6082	811	0/6
6083	811	1/6
6084	811	2/6
6085	811	3/6
6086	811	4/6
6087	X
6088	811	5/6
6089	812	0/7
6090	812	1/7
6091	812	2/7
6092	812	3/7
6093	812	4/7
6094	812	5/7
6095	X
6096	812	6/7
6097	813	0/6
6098	813	1/6
6099	813	2/6
6100	813	3/6
6101	813	4/6
6102	813	5/6
6103	X
6104	814	0/7
6105	814	1/7
6106	814	2/7
6107	814	3/7
6108	814	4/7
6109	814	5/7
6110	814	6/7
6111	X
6112	815	0/6
6113	815	1/6
6114	815	2/6
6115	815	3/6
6116	815	4/6
6117	815	5/6
6118	816	0/7
6119	X
6120	816	1/7
6121	816	2/7
6122	816	3/7
6123	816	4/7
6124	816	5/7
6125	816	6/7
6126	817	0/7
6127	X
6128	817	1/7
6129	817	2/7
6130	817	3/7
6131	817	4/7
6132	817	5/7
6133	817	6/7
6134	818	0/7
6135	X
6136	818	1/7
6137	818	2/7
6138	818	3/7
6139	818	4/7
6140	818	5/7
6141	818	6/7
6142	819	0/6
6143	X
6144	819	1/6
6145	819	2/6
6146	819	3/6
6147	819	4/6
6148	819	5/6
6149	820	0/7
6150	820	1/7
6151	X
6152	820	2/7
6153	820	3/7
6154	820	4/7
6155	820	5/7
6156	820	6/7
6157	821	0/6
6158	821	1/6
6159	X
6160	821	2/6
6161	821	3/6
6162	821	4/6
6163	821	5/6
6164	822	0/7
6165	822	1/7
6166	822	2/7
6167	X
6168	822	3/7
6169	822	4/7
6170	822	5/7
6171	822	6/7
6172	823	0/6
6173	823	1/6
6174	823	2/6
6175	X
6176	823	3/6
6177	823	4/6
6178	823	5/6
6179	824	0/7
6180	824	1/7
6181	824	2/7
6182	824	3/7
6183	X
6184	824	4/7
6185	824	5/7
6186	824	6/7
6187	825	0/6
6188	825	1/6
6189	825	2/6
6190	825	3/6
6191	X
6192	825	4/6
6193	825	5/6
6194	826	0/7
6195	826	1/7
6196	826	2/7
6197	826	3/7
6198	826	4/7
6199	X
6200	826	5/7
6201	826	6/7
6202	827	0/6
6203	827	1/6
6204	827	2/6
6205	827	3/6
6206	827	4/6
6207	X
6208	827	5/6
6209	828	0/7
6210	828	1/7
6211	828	2/7
6212	828	3/7
6213	828	4/7
6214	828	5/7
6215	X
6216	828	6/7
6217	829	0/6
6218	829	1/6
6219	829	2/6
6220	829	3/6
6221	829	4/6
6222	829	5/6
6223	X
6224	830	0/7
6225	830	1/7
6226	830	2/7
6227	830	3/7
6228	830	4/7
6229	830	5/7
6230	830	6/7
6231	X
6232	831	0/6
6233	831	1/6
6234	831	2/6
6235	831	3/6
6236	831	4/6
6237	831	5/6
6238	832	0/7
6239	X
6240	832	1/7
6241	832	2/7
6242	832	3/7
6243	832	4/7
6244	832	5/7
6245	832	6/7
6246	833	0/7
6247	X
6248	833	1/7
6249	833	2/7
6250	833	3/7
6251	833	4/7
6252	833	5/7
6253	833	6/7
6254	834	0/7
6255	X
6256	834	1/7
6257	834	2/7
6258	834	3/7
6259	834	4/7
6260	834	5/7
6261	834	6/7
6262	835	0/6
6263	X
6264	835	1/6
6265	835	2/6
6266	835	3/6
6267	835	4/6
6268	835	5/6
6269	836	0/7
6270	836	1/7
6271	X
6272	836	2/7
6273	836	3/7
6274	836	4/7
6275	836	5/7
6276	836	6/7
6277	837	0/6
6278	837	1/6
6279	X
6280	837	2/6
6281	837	3/6
6282	837	4/6
6283	837	5/6
6284	838	0/7
6285	838	1/7
6286	838	2/7
6287	X
6288	838	3/7
6289	838	4/7
6290	838	5/7
6291	838	6/7
6292	839	0/6
6293	839	1/6
6294	839	2/6
6295	X
6296	839	3/6
6297	839	4/6
6298	839	5/6
6299	840	0/7
6300	840	1/7
6301	840	2/7
6302	840	3/7
6303	X
6304	840	4/7
6305	840	5/7
6306	840	6/7
6307	841	0/6
6308	841	1/6
6309	841	2/6
6310	841	3/6
6311	X
6312	841	4/6
6313	841	5/6
6314	842	0/7
6315	842	1/7
6316	842	2/7
6317	842	3/7
6318	842	4/7
6319	X
6320	842	5/7
6321	842	6/7
6322	843	0/6
6323	843	1/6
6324	843	2/6
6325	843	3/6
6326	843	4/6
6327	X
6328	843	5/6
6329	844	0/7
6330	844	1/7
6331	844	2/7
6332	844	3/7
6333	844	4/7
6334	844	5/7
6335	X
6336	844	6/7
6337	845	0/6
6338	845	1/6
6339	845	2/6
6340	845	3/6
6341	845	4/6
6342	845	5/6
6343	X
6344	846	0/7
6345	846	1/7
6346	846	2/7
6347	846	3/7
6348	846	4/7
6349	846	5/7
6350	846	6/7
6351	X
6352	847	0/6
6353	847	1/6
6354	847	2/6
6355	847	3/6
6356	847	4/6
6357	847	5/6
6358	848	0/7
6359	X
6360	848	1/7
6361	848	2/7
6362	848	3/7
6363	848	4/7
6364	848	5/7
6365	848	6/7
6366	849	0/7
6367	X
6368	849	1/7
6369	849	2/7
6370	849	3/7
6371	849	4/7
6372	849	5/7
6373	849	6/7
6374	850	0/7
6375	X
6376	850	1/7
6377	850	2/7
6378	850	3/7
6379	850	4/7
6380	850	5/7
6381	850	6/7
6382	851	0/6
6383	X
6384	851	1/6
6385	851	2/6
6386	851	3/6
6387	851	4/6
6388	851	5/6
6389	852	0/7
6390	852	1/7
6391	X
6392	852	2/7
6393	852	3/7
6394	852	4/7
6395	852	5/7
6396	852	6/7
6397	853	0/6
6398	853	1/6
6399	X
6400	853	2/6
6401	853	3/6
6402	853	4/6
6403	853	5/6
6404	854	0/7
6405	854	1/7
6406	854	2/7
6407	X
6408	854	3/7
6409	854	4/7
6410	854	5/7
6411	854	6/7
6412	855	0/6
6413	855	1/6
6414	855	2/6
6415	X
6416	855	3/6
6417	855	4/6
6418	855	5/6
6419	856	0/7
6420	856	1/7
6421	856	2/7
6422	856	3/7
6423	X
6424	856	4/7
6425	856	5/7
6426	856	6/7
6427	857	0/6
6428	857	1/6
6429	857	2/6
6430	857	3/6
6431	X
6432	857	4/6
6433	857	5/6
6434	858	0/7
6435	858	1/7
6436	858	2/7
6437	858	3/7
6438	858	4/7
6439	X
6440	858	5/7
6441	858	6/7
6442	859	0/6
6443	859	1/6
6444	859	2/6
6445	859	3/6
6446	859	4/6
6447	X
6448	859	5/6
6449	860	0/7
6450	860	1/7
6451	860	2/7
6452	860	3/7
6453	860	4/7
6454	860	5/7
6455	X
6456	860	6/7
6457	861	0/6
6458	861	1/6
6459	861	2/6
6460	861	3/6
6461	861	4/6
6462	861	5/6
6463	X
6464	862	0/7
6465	862	1/7
6466	862	2/7
6467	862	3/7
6468	862	4/7
6469	862	5/7
6470	862	6/7
6471	X
6472	863	0/6
6473	863	1/6
6474	863	2/6
6475	863	3/6
6476	863	4/6
6477	863	5/6
6478	864	0/7
6479	X
6480	864	1/7
6481	864	2/7
6482	864	3/7
6483	864	4/7
6484	864	5/7
6485	864	6/7
6486	865	0/7
6487	X
6488	865	1/7
6489	865	2/7
6490	865	3/7
6491	865	4/7
6492	865	5/7
6493	865	6/7
6494	866	0/7
6495	X
6496	866	1/7
6497	866	2/7
6498	866	3/7
6499	866	4/7
6500	866	5/7
6501	866	6/7
6502	867	0/6
6503	X
6504	867	1/6
6505	867	2/6
6506	867	3/6
6507	867	4/6
6508	867	5/6
6509	868	0/7
6510	868	1/7
6511	X
6512	868	2/7
6513	868	3/7
6514	868	4/7
6515	868	5/7
6516	868	6/7
6517	869	0/6
6518	869	1/6
6519	X
6520	869	2/6
6521	869	3/6
6522	869	4/6
6523	869	5/6
6524	870	0/7
6525	870	1/7
6526	870	2/7
6527	X
6528	870	3/7
6529	870	4/7
6530	870	5/7
6531	870	6/7
6532	871	0/6
6533	871	1/6
6534	871	2/6
6535	X
6536	871	3/6
6537	871	4/6
6538	871	5/6
6539	872	0/7
6540	872	1/7
6541	872	2/7
6542	872	3/7
6543	X
6544	872	4/7
6545	872	5/7
6546	872	6/7
6547	873	0/6
6548	873	1/6
6549	873	2/6
6550	873	3/6
6551	X
6552	873	4/6
6553	873	5/6
6554	874	0/7
6555	874	1/7
6556	874	2/7
6557	874	3/7
6558	874	4/7
6559	X
6560	874	5/7
6561	874	6/7
6562	875	0/6
6563	875	1/6
6564	875	2/6
6565	875	3/6
6566	875	4/6
6567	X
6568	875	5/6
6569	876	0/7
6570	876	1/7
6571	876	2/7
6572	876	3/7
6573	876	4/7
6574	876	5/7
6575	X
6576	876	6/7
6577	877	0/6
6578	877	1/6
6579	877	2/6
6580	877	3/6
6581	877	4/6
6582	877	5/6
6583	X
6584	878	0/7
6585	878	1/7
6586	878	2/7
6587	878	3/7
6588	878	4/7
6589	878	5/7
6590	878	6/7
6591	X
6592	879	0/6
6593	879	1/6
6594	879	2/6
6595	879	3/6
6596	879	4/6
6597	879	5/6
6598	880	0/7
6599	X
6600	880	1/7
6601	880	2/7
6602	880	3/7
6603	880	4/7
6604	880	5/7
6605	880	6/7
6606	881	0/7
6607	X
6608	881	1/7
6609	881	2/7
6610	881	3/7
6611	881	4/7
6612	881	5/7
6613	881	6/7
6614	882	0/7
6615	X
6616	882	1/7
6617	882	2/7
6618	882	3/7
6619	882	4/7
6620	882	5/7
6621	882	6/7
6622	883	0/6
6623	X
6624	883	1/6
6625	883	2/6
6626	883	3/6
6627	883	4/6
6628	883	5/6
6629	884	0/7
6630	884	1/7
6631	X
6632	884	2/7
6633	884	3/7
6634	884	4/7
6635	884	5/7
6636	884	6/7
6637	885	0/6
6638	885	1/6
6639	X
6640	885	2/6
6641	885	3/6
6642	885	4/6
6643	885	5/6
6644	886	0/7
6645	886	1/7
6646	886	2/7
6647	X
6648	886	3/7
6649	886	4/7
6650	886	5/7
6651	886	6/7
6652	887	0/6
6653	887	1/6
6654	887	2/6
6655	X
6656	887	3/6
6657	887	4/6
6658	887	5/6
6659	888	0/7
6660	888	1/7
6661	888	2/7
6662	888	3/7
6663	X
6664	888	4/7
6665	888	5/7
6666	888	6/7
6667	889	0/6
6668	889	1/6
6669	889	2/6
6670	889	3/6
6671	X
6672	889	4/6
6673	889	5/6
6674	890	0/7
6675	890	1/7
6676	890	2/7
6677	890	3/7
6678	890	4/7
6679	X
6680	890	5/7
6681	890	6/7
6682	891	0/6
6683	891	1/6
6684	891	2/6
6685	891	3/6
6686	891	4/6
6687	X
6688	891	5/6
6689	892	0/7
6690	892	1/7
6691	892	2/7
6692	892	3/7
6693	892	4/7
6694	892	5/7
6695	X
6696	892	6/7
6697	893	0/6
6698	893	1/6
6699	893	2/6
6700	893	3/6
6701	893	4/6
6702	893	5/6
6703	X
6704	894	0/7
6705	894	1/7
6706	894	2/7
6707	894	3/7
6708	894	4/7
6709	894	5/7
6710	894	6/7
6711	X
6712	895	0/6
6713	895	1/6
6714	895	2/6
6715	895	3/6
6716	895	4/6
6717	895	5/6
6718	896	0/7
6719	X
6720	896	1/7
6721	896	2/7
6722	896	3/7
6723	896	4/7
6724	896	5/7
6725	896	6/7
6726	897	0/7
6727	X
6728	897	1/7
6729	897	2/7
6730	897	3/7
6731	897	4/7
6732	897	5/7
6733	897	6/7
6734	898	0/7
6735	X
6736	898	1/7
6737	898	2/7
6738	898	3/7
6739	898	4/7
6740	898	5/7
6741	898	6/7
6742	899	0/6
6743	X
6744	899	1/6
6745	899	2/6
6746	899	3/6
6747	899	4/6
6748	899	5/6
6749	900	0/7
6750	900	1/7
6751	X
6752	900	2/7
6753	900	3/7
6754	900	4/7
6755	900	5/7
6756	900	6/7
6757	901	0/6
6758	901	1/6
6759	X
6760	901	2/6
6761	901	3/6
6762	901	4/6
6763	901	5/6
6764	902	0/7
6765	902	1/7
6766	902	2/7
6767	X
6768	902	3/7
6769	902	4/7
6770	902	5/7
6771	902	6/7
6772	903	0/6
6773	903	1/6
6774	903	2/6
6775	X
6776	903	3/6
6777	903	4/6
6778	903	5/6
6779	904	0/7
6780	904	1/7
6781	904	2/7
6782	904	3/7
6783	X
6784	904	4/7
6785	904	5/7
6786	904	6/7
6787	905	0/6
6788	905	1/6
6789	905	2/6
6790	905	3/6
6791	X
6792	905	4/6
6793	905	5/6
6794	906	0/7
6795	906	1/7
6796	906	2/7
6797	906	3/7
6798	906	4/7
6799	X
6800	906	5/7
6801	906	6/7
6802	907	0/6
6803	907	1/6
6804	907	2/6
6805	907	3/6
6806	907	4/6
6807	X
6808	907	5/6
6809	908	0/7
6810	908	1/7
6811	908	2/7
6812	908	3/7
6813	908	4/7
6814	908	5/7
6815	X
6816	908	6/7
6817	909	0/6
6818	909	1/6
6819	909	2/6
6820	909	3/6
6821	909	4/6
6822	909	5/6
6823	X
6824	910	0/7
6825	910	1/7
6826	910	2/7
6827	910	3/7
6828	910	4/7
6829	910	5/7
6830	910	6/7
6831	X
6832	911	0/6
6833	911	1/6
6834	911	2/6
6835	911	3/6
6836	911	4/6
